areaServicioDescripcion,observaciones,label_id,true_label_id,pred_label_id,confidence,true_label,pred_label,is_correct,prob_Arbolado Urbano,prob_Obras Públicas,prob_Higiene Urbana,prob_CLIBA (Higiene Urbana),prob_Alumbrado
Alumbrado,vecina pide que vallan a reparar el poste de la luz lo mas pronto posible,4,4,4,0.9888841,Alumbrado,Alumbrado,True,0.0024851544,0.0064829225,0.0009562275,0.0011915263,0.9888841
Obras Públicas,socabando la calzada,1,1,1,0.74658847,Obras Públicas,Obras Públicas,True,0.19696961,0.74658847,0.0033930542,0.002945309,0.050103564
Arbolado Urbano,la vecina solicita poda de un árbol ejemplar álamo carolina,0,0,0,0.99000144,Arbolado Urbano,Arbolado Urbano,True,0.99000144,0.00083990284,0.0005562476,0.0076237037,0.000978719
CLIBA (Higiene Urbana),vecinos refieren limpieza constante de contenedor.,3,3,3,0.62793976,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0004296373,0.0027588443,0.3665602,0.62793976,0.0023115608
Arbolado Urbano,"la vecina solicita poda de sus dos palmeras que miden 5 metros, hace unos meses una rama cayo por una tormenta y rompió su auto. sus números reclamo son 6280633 y 7373336.",0,0,0,0.99313885,Arbolado Urbano,Arbolado Urbano,True,0.99313885,0.0009923019,0.00029480417,0.0050926083,0.00048137855
Arbolado Urbano,"se trata de 4 arboles, el vecino pide poda, porque estan muy altos y enredados con cables, se han caído ramas en la calle padre acevedo 3613 y frias 2604",0,0,0,0.99659353,Arbolado Urbano,Arbolado Urbano,True,0.99659353,0.00051379675,0.00064795755,0.0018172584,0.00042742776
Arbolado Urbano,ramas de palmera secas colgando de cables. delegación martínez,0,0,0,0.7044461,Arbolado Urbano,Arbolado Urbano,True,0.7044461,0.004101866,0.016126215,0.2699851,0.005340775
Arbolado Urbano,en la última tormenta se rompieron ramas quedaron enganchados en lo alto peligro de cauda,0,0,0,0.987944,Arbolado Urbano,Arbolado Urbano,True,0.987944,0.0019427963,0.0004312858,0.0053667827,0.0043151677
CLIBA (Higiene Urbana),podaron y dejaron los troncos en la calle. matorras 1858,3,3,3,0.70107317,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.23216723,0.003552244,0.061453104,0.70107317,0.0017543318
Arbolado Urbano,"la vecina amelia reyes solicita nuevamente la poda del árbol ubicado en su domicilio independencia 1101, nos informa que pasaron a podar por su cuadra, sin podar el arbol de ella, y nos comenta que la problemática se agrava con las tormentas climáticas, ya que las ramas levantan el techo y generan ruidos molestos. n de reclamo anterior 6035226, figura como cumplida.",0,0,0,0.9923161,Arbolado Urbano,Arbolado Urbano,True,0.9923161,0.00048867177,0.0008618629,0.0056143953,0.00071882893
Arbolado Urbano,"son dos árboles las ramas están sobre el techo y las raíces están levantando la informe tecnico 10325 poda limpieza, eliminacion de interferencia de lumin leve",0,0,0,0.9881738,Arbolado Urbano,Arbolado Urbano,True,0.9881738,0.00030732577,0.0007107936,0.009800616,0.0010075383
Arbolado Urbano,las gaviotas 108385 informe carolina2911corte de raiz con reparacion de vereda y plantera,0,0,0,0.9964651,Arbolado Urbano,Arbolado Urbano,True,0.9964651,0.001712093,0.00028054247,0.0008932549,0.00064891356
Arbolado Urbano,pide un arbol xq no tienen.,0,0,0,0.9801413,Arbolado Urbano,Arbolado Urbano,True,0.9801413,0.0015303196,0.0068075173,0.0069566676,0.004564207
Higiene Urbana,"se solicita un contenedor para evitar que los vecinos sigan disponiendo los residuos en la verdad. es una vereda de la cual nadie se hace cargo y se generan montículos de basura, voluminosos, áridos, etc.",2,2,2,0.64494175,Higiene Urbana,Higiene Urbana,True,0.0006255507,0.0040580025,0.64494175,0.34961876,0.00075591874
Alumbrado,apagada hace mas de 15 dias,4,4,4,0.99571747,Alumbrado,Alumbrado,True,0.00095149886,0.0012096473,0.0007928144,0.0013286574,0.99571747
Obras Públicas,vereda en muy mal estado y falta de cordón,1,1,0,0.8740082,Obras Públicas,Arbolado Urbano,False,0.8740082,0.11173549,0.0056905667,0.0042450735,0.004320782
Higiene Urbana,hoy es miércoles y no barren desde el sábado,2,2,2,0.9714858,Higiene Urbana,Higiene Urbana,True,0.0013634979,0.0016969604,0.9714858,0.024505693,0.0009481007
CLIBA (Higiene Urbana),"vecina solicita que vayan a recolectar el bolsón de 1 metro cubicó, que está lleno de escombros. dirección colombres 1461",3,3,3,0.96846485,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00062825467,0.0008323134,0.029583888,0.96846485,0.0004907311
Obras Públicas,"buenos días, hace más de un mes que hay un agujero en la calle pueyrredón y general paunero, colocaron una container amarillo con cintas de peligro y los vecinos seguimos esperando que lo arreglen y no está sucediendo. esperamos una pronta solución. gracias",1,1,1,0.79313713,Obras Públicas,Obras Públicas,True,0.00089055224,0.79313713,0.15690662,0.04102348,0.008042198
Arbolado Urbano,"el vecino se presenta para que le extraigan dos arboles que se encuentran en la entrada de su propiedad de la calle doctor francisco muñiz 1107 de la localidad de martinez ,los dos arboles se encuentran secos y muertos y ya están largando las ramas y rompiendo los autos que están estacionados informe tecnico gianna 111224 se mando a inspeccion general. el ejemplar presenta signos de que le inyectaron herbicida no requiere intervencion",0,0,0,0.99674135,Arbolado Urbano,Arbolado Urbano,True,0.99674135,0.0004979673,0.00078973646,0.0014785982,0.00049239723
Obras Públicas,cordon roto y x esto se acumulan aguas que suben hasta las veredas de los vecinos,1,1,1,0.9792954,Obras Públicas,Obras Públicas,True,0.0074065537,0.9792954,0.009134354,0.00070389,0.0034598506
Arbolado Urbano,informe ing.sencio 261224 liberacion de luminarias,0,0,0,0.9933809,Arbolado Urbano,Arbolado Urbano,True,0.9933809,0.00080911466,0.00047637735,0.0009970661,0.0043365285
Arbolado Urbano,rama colgando por caer. sobre padre acevedo 3625,0,0,0,0.9619482,Arbolado Urbano,Arbolado Urbano,True,0.9619482,0.0016130899,0.0017908384,0.0081645865,0.026483243
Arbolado Urbano,vecina solicita el despeje de luminaria.,0,0,0,0.9800889,Arbolado Urbano,Arbolado Urbano,True,0.9800889,0.0007517493,0.002495944,0.0027239297,0.013939559
Alumbrado,la luminaria se encuentra en bariloche 1984,4,4,4,0.9217529,Alumbrado,Alumbrado,True,0.033484697,0.0036099665,0.0057970434,0.035355356,0.9217529
Obras Públicas,la calle esta mal reparada con los bordes ni cordon rotos,1,1,1,0.9485839,Obras Públicas,Obras Públicas,True,0.0060445755,0.9485839,0.024808578,0.0020756966,0.018487234
Higiene Urbana,24.000 pesos de municipal y no pasa el barrendero hace meses,2,2,2,0.9879754,Higiene Urbana,Higiene Urbana,True,0.00041519376,0.00245212,0.9879754,0.008617591,0.00053964875
Arbolado Urbano,arbol cayendose sobre una casa informe tecnico gianna 301224 se realizo,0,0,0,0.99654007,Arbolado Urbano,Arbolado Urbano,True,0.99654007,0.0012609579,0.0009722133,0.00058759254,0.00063906994
CLIBA (Higiene Urbana),yatay esquina serrano,3,3,3,0.6355451,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.012889741,0.15961482,0.1516415,0.6355451,0.040308874
Higiene Urbana,"se llevaron los dos contenedores de basura, se acumula basura",2,2,2,0.50748146,Higiene Urbana,Higiene Urbana,True,0.00038748884,0.00257362,0.50748146,0.48751476,0.0020426775
Alumbrado,"la luz del poste y la más baja, ubicadas en la esquina de maestro santana y neyer, dejaron de funcionar",4,4,4,0.99545985,Alumbrado,Alumbrado,True,0.0016568346,0.0013763598,0.0008595344,0.000647456,0.99545985
Obras Públicas,mejorar la pavimentación entre patagonia y gurruchaga,1,1,1,0.90954894,Obras Públicas,Obras Públicas,True,0.018269178,0.90954894,0.0364581,0.0027724332,0.032951284
Obras Públicas,esta reja está rota hace meses y nunca nadie vino a repararla. es engorroso el tránsito ya que perrito moreno es doble mano.,1,1,1,0.9256863,Obras Públicas,Obras Públicas,True,0.00961327,0.9256863,0.0020719266,0.0021345513,0.060493976
Higiene Urbana,"buenas tardes. hace por lo menos 10 días que el responsable de mantener el barrido de la calle iberlucea al 2100 brilla por su ausencia, favor regularizar elm servicio.",2,2,2,0.98096275,Higiene Urbana,Higiene Urbana,True,0.00062057277,0.0021527982,0.98096275,0.015552779,0.00071098155
Higiene Urbana,"vecino denuncia que el barrendero no pasa por su cuadra, paraguay 1668.",2,2,2,0.98687905,Higiene Urbana,Higiene Urbana,True,0.0013323361,0.001836267,0.98687905,0.0068486254,0.0031037522
Obras Públicas,esquina vicente lopez y lavalle. martinez,1,1,3,0.6274901,Obras Públicas,CLIBA (Higiene Urbana),False,0.006775603,0.16560058,0.13345242,0.6274901,0.066681355
Arbolado Urbano,"segun evento sge nº 1020970, siendo las 1043 horas del dia 1102, se comunica mediante whatsapp la delegacion de beccar para informar que en la interseccion de maestro santana y udaondo, en la localidad de beccar, se encuentra un arbol caido en la arteria.se dio aviso a defensa civil, quien refirio que se de aviso a personal de espacio publico. informa operadora cardinaux legajo 73126",0,0,0,0.9627932,Arbolado Urbano,Arbolado Urbano,True,0.9627932,0.009227894,0.017886253,0.0053841127,0.004708634
CLIBA (Higiene Urbana),vecina refiere que ene l lugar se encuentra un monticulo de escombros,3,3,3,0.9792005,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00028882473,0.0044405106,0.014290555,0.9792005,0.0017796005
Arbolado Urbano,obstruye la luz y la rama que cruza la calle con el viento mueve y corta cable de luz e internet de mi domicilio informe tecnico gianna 11225 repetiod 7610529 nri,0,0,0,0.99254066,Arbolado Urbano,Arbolado Urbano,True,0.99254066,0.0011681787,0.0006383574,0.00060165813,0.0050512534
CLIBA (Higiene Urbana),pasan pidiendo plata y en el año realizan mal su trabajo.,3,3,1,0.75708956,CLIBA (Higiene Urbana),Obras Públicas,False,0.06578592,0.75708956,0.049898196,0.033113755,0.09411258
Obras Públicas,"por favor les pedimos que hagan arreglar ésta perdida dé agua, gracias",1,1,1,0.90166116,Obras Públicas,Obras Públicas,True,0.0039348206,0.90166116,0.053014785,0.011641669,0.029747568
Arbolado Urbano,"solicito poda del árbol ubicado en ucrania 17181720. sus ramas tocan el tendido de cables aéreo. además durante la tormenta y vientos fuertes su copa se mueve mucho peligrando su caída. pierde hojas constantemente, y terminan ingresando al desagüe boca de tormenta, ensuciando la calle y veredas de los vecinos. los dueños se niegan a podarlo. les pido por favor su intervención. gracias!",0,0,0,0.9973086,Arbolado Urbano,Arbolado Urbano,True,0.9973086,0.0006260782,0.00033323,0.0013454166,0.0003866011
CLIBA (Higiene Urbana),vecina insiste que falta recoleccion en todo el perimetro comercial,3,3,3,0.747099,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00111008,0.0012924072,0.24500747,0.747099,0.0054911016
Arbolado Urbano,informe ing. sencio 281124 recorte de raices con poda previa. recorte de raices amplio. vereda completa de hormigón. 24 mts,0,0,0,0.9974486,Arbolado Urbano,Arbolado Urbano,True,0.9974486,0.00089359353,0.0003302968,0.0009550194,0.00037240144
Arbolado Urbano,"vecino reclama por árbol seco, comenta que su vecina se tropezó por el árbol y levanto la vereda. gracias. info caro 131extraccion de arbol seco",0,0,0,0.9972583,Arbolado Urbano,Arbolado Urbano,True,0.9972583,0.0005358506,0.00079013593,0.0010198697,0.0003958392
Higiene Urbana,"reclamo de solicitud 8453959, sin novedades desde el 22 de abril. la dejadez de la limpieza en la cuadra es simplemente inaceptable. quiero solucion a la brevedad. quiten por favor el pasto q crece en el asfalto de la esquina. aguardo novedades a la brevedad",2,2,2,0.75124526,Higiene Urbana,Higiene Urbana,True,0.0023201331,0.00469853,0.75124526,0.24067335,0.001062732
Higiene Urbana,"buen día. les cuento que desde hace un par de meses la persona que barría todos los días lo hace 1 o 2 veces por semana. esto hace que la zona se encuentre sucia siempre. se necesita rever el tema si se trata de un recorte en el presupuesto o una falta de la empresa o empleados. por favor se necesita que la zona se limpie diariamente, no solo porque se abona para eso, sino que tenemos un colegio a media cuadra y los chicos ensucian mucho quitando que tenemos varios comercios que no cumplen con las normas de higiene. saludos y gracias.",2,2,2,0.8505714,Higiene Urbana,Higiene Urbana,True,0.0011896009,0.004890659,0.8505714,0.14218096,0.0011673371
Arbolado Urbano,la vecina solicita el retiro de una rama grande que cayó sobre los cables de luz.,0,0,0,0.9060781,Arbolado Urbano,Arbolado Urbano,True,0.9060781,0.0010438188,0.0016312274,0.08573494,0.0055119228
CLIBA (Higiene Urbana),cantidad de ramas por poda. sobre calle varela al costado del c.a.s.i. al 733,3,3,3,0.7075007,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.27489775,0.0016408949,0.013934962,0.7075007,0.0020256445
Alumbrado,no está la lámpara de abajo. está la de arriba y desapareció la de abajo. hay poca luz además hay que podar el árbol que tapa la luminaria,4,4,0,0.94866616,Alumbrado,Arbolado Urbano,False,0.94866616,0.0009380779,0.0011552467,0.004565601,0.044674974
Higiene Urbana,el contenedor de rolón al 1400 está roto y la basura se desparramado por todos lados y al estar roto vienen los perros y también tiran por toda la vereda la basura. desde ya muchas gracias por su atención saludos cordiales.,2,2,2,0.632751,Higiene Urbana,Higiene Urbana,True,0.00050840765,0.0045697293,0.632751,0.3606531,0.0015177749
CLIBA (Higiene Urbana),poda y escombro,3,3,3,0.9807552,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0015126235,0.0016783951,0.015276557,0.9807552,0.0007772427
Alumbrado,hace dos meses que reclaman que no tiene luz toda la cuadra,4,4,4,0.9910227,Alumbrado,Alumbrado,True,0.0062291436,0.0005569418,0.0011565755,0.0010346487,0.9910227
CLIBA (Higiene Urbana),retiro de poda interna en pedro goyena 1064.,3,3,3,0.99190396,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.003658335,0.0011072867,0.0019012153,0.99190396,0.0014293022
Higiene Urbana,en los ultimos meses la persona que realizaba el barrido diario dejo de pasar. hace días que no pasan directamente. también hay mas demora en recoleccion de ramas. gracias,2,2,3,0.7693778,Higiene Urbana,CLIBA (Higiene Urbana),False,0.0012344919,0.0016308283,0.22637324,0.7693778,0.0013836087
Arbolado Urbano,se presentan los vecinos solicitando el arreglo de la vereda de la calle andres rolon entre riobamba y posadas varios comerciantes y vecinos manifiestan el deterioró de toda la vereda que se encuentra en muy mal estado a causa de raíces que han sacado años atrás y por el paso de los años vereda vainillita ya se registraron varios incidentes a causa de caída de personas mayores informe ing. sencio 251024 reparacion de vereda parche. 2 mts. baldoza,0,0,0,0.9037927,Arbolado Urbano,Arbolado Urbano,True,0.9037927,0.091866575,0.00090677204,0.0004732555,0.0029607143
Arbolado Urbano,"vecina reclama que extraigan el árbol porque esta seco, hueco y torcido, la señora es de almirante brown 440 y el arbol esta sobre chacabuco",0,0,0,0.99475574,Arbolado Urbano,Arbolado Urbano,True,0.99475574,0.0004665535,0.0006054072,0.0029072377,0.0012651061
Arbolado Urbano,"se le está levantando la vereda, el portón y está rajando veredas.",0,0,0,0.96189165,Arbolado Urbano,Arbolado Urbano,True,0.96189165,0.03429202,0.0013328014,0.00080176094,0.0016818193
Arbolado Urbano,vecino pide que se acerquen a su domicilio ya que tiene dos arboles con las ramas enroscadas y una de ellas esta rota x caerse,0,0,0,0.99609727,Arbolado Urbano,Arbolado Urbano,True,0.99609727,0.0009052056,0.00068395725,0.0010087836,0.0013047853
Arbolado Urbano,hace tiempo sacaron el arbol hicierron la vereda los dueños de la casa pero se volvio a romper de nuevo inclusive direccion catamarca 2882 martinez.,0,0,0,0.9955384,Arbolado Urbano,Arbolado Urbano,True,0.9955384,0.0011882466,0.0010568681,0.0014372412,0.00077918987
Alumbrado,roto farol,4,4,4,0.86194056,Alumbrado,Alumbrado,True,0.07633494,0.0522293,0.002858272,0.006636906,0.86194056
Alumbrado,"titila, hay que cambiar el driverfuente de alimentación",4,4,4,0.62317145,Alumbrado,Alumbrado,True,0.13217922,0.14482433,0.08600862,0.013816462,0.62317145
Higiene Urbana,"el barrendero que debería estar en la calle guayaquil desde luis maria drago hacia perito moreno, no aparece hace años y si aparece de vez en cuando, no cumple su función correctamente. ya se reclamo en la sucursal de la municipalidad frente al colegio san andres avelino y se ha hablado con el encargado que se encuentra dentro de la ex fabrica lozadur y sigue todo igual. las calles contra el cordón están llenas de tierra y suciedad estancada durante semanas!.",2,2,2,0.98805726,Higiene Urbana,Higiene Urbana,True,0.00029826016,0.003300666,0.98805726,0.007373627,0.00097022933
CLIBA (Higiene Urbana),retiro de bolsa de escombros,3,3,3,0.995918,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.000519935,0.00067101285,0.0020543265,0.995918,0.0008367599
Obras Públicas,alfaro entre paunero y eduardo costa,1,1,1,0.48031202,Obras Públicas,Obras Públicas,True,0.049465526,0.48031202,0.1896827,0.10322761,0.17731218
Arbolado Urbano,vecino que pide que vallan a mirar como rompió toda la vereda de su domicilio y que la reparen lo mas pronto posible calle joaquín gonzález 1336 timbre 3,0,0,1,0.80224633,Arbolado Urbano,Obras Públicas,False,0.16344868,0.80224633,0.005298465,0.0010479293,0.027958553
